age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,race,0,1,2,3,4,5,6,7,8,9,10,11,12,13
37,0,1,0,0,3,-4,4,0,0,1,1,3,0,758,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70,0,1,0,0,1,-13,13,0,0,1,1,1,0,1079,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46,0,4,0,0,3,-1,1,0,0,4,2,3,13,1066,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26,0,8,0,0,1,-1,1,1,1,8,6,1,1,415,1,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34,0,4,0,0,5,-1,1,0,0,4,4,5,0,802,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,0,4,0,0,5,-1,1,0,0,4,4,5,0,849,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,3,0,0,0,-1,1,0,0,3,5,0,0,1088,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
58,0,3,0,0,2,-1,1,0,0,3,1,2,1,1133,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,0,6,0,0,0,0,0,0,0,6,7,0,1,1186,0,Non-White,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
62,0,1,0,0,0,0,0,0,0,1,1,0,2,444,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,0,3,0,0,5,-1,1,0,0,3,1,5,10,851,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,0,1,0,0,5,0,2,0,0,1,1,5,0,852,0,Non-White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23,0,3,0,0,0,-1,1,0,0,3,5,0,45,463,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27,0,1,0,0,0,0,1,0,0,1,2,0,1,1089,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,0,2,0,0,0,-3,3,0,0,2,1,0,0,57,0,White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,10,1,0,9,-1,1,1,1,10,10,9,4,80,1,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27,0,2,0,0,0,0,0,0,0,2,3,0,17,808,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
51,0,1,0,0,0,0,1,0,0,1,1,0,1,741,0,White,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56,0,1,0,0,0,0,1,0,0,1,1,0,1,842,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,9,0,0,7,-1,1,0,0,9,6,7,0,1072,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,0,5,0,0,8,-1,1,0,0,5,3,8,67,370,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,0,9,1,0,2,-1,1,1,1,9,9,2,18,69,1,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0,3,0,0,2,0,1,1,1,3,4,2,1,107,1,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,0,5,1,0,3,-22,22,1,0,5,6,3,0,501,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,0,7,0,0,0,-1,1,0,0,7,5,0,11,1061,0,Non-White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23,0,3,0,0,1,0,1,1,0,3,4,1,0,824,1,Non-White,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,0,5,0,0,1,-4,4,0,0,5,3,1,0,135,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,0,3,0,0,0,-1,1,0,0,3,3,0,0,830,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,3,0,0,0,-1,1,0,0,3,4,0,0,750,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,1,0,0,0,-1,1,0,0,1,2,0,0,761,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,6,0,0,0,0,1,0,0,6,2,0,4,1106,0,White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51,0,1,0,0,1,-1,2,0,0,1,1,1,0,826,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,0,9,1,0,12,-1,1,1,1,9,7,12,1,361,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,0,6,0,1,1,0,1,0,0,6,5,1,1,791,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47,0,3,0,0,3,0,0,0,0,3,2,3,0,96,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,0,1,0,0,0,-1,0,0,0,1,1,0,18,412,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,0,8,0,0,0,-1,1,0,0,8,6,0,1,790,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39,0,1,0,0,0,-1,1,0,0,1,1,0,0,856,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,0,6,0,2,0,0,0,0,0,6,8,0,0,1135,0,White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
69,0,1,0,0,0,-1,1,0,0,1,1,0,0,1156,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,0,6,0,0,2,-1,1,0,0,6,6,2,1,577,0,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22,0,4,0,0,0,-2,3,0,0,4,5,0,0,844,0,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
49,0,5,0,0,3,0,1,0,0,5,4,3,4,689,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,0,4,0,1,2,-1,1,1,0,4,3,2,50,786,1,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60,0,1,0,0,0,-1,1,0,0,1,1,0,0,900,0,White,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20,1,4,0,0,1,-21,21,0,0,4,7,1,0,596,0,Non-White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36,0,3,0,0,1,0,1,0,0,3,2,1,95,160,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,4,0,0,0,0,1,0,0,4,3,0,2,1063,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,0,3,1,0,1,-1,2,1,0,3,6,1,0,947,1,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34,0,1,0,0,1,0,0,0,0,1,1,1,0,787,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
53,0,1,0,0,1,-1,1,0,0,1,1,1,0,831,0,White,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,4,0,0,0,-1,1,0,0,4,4,0,0,839,0,Non-White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,0,1,0,0,1,-12,13,0,0,1,1,1,0,1024,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,0,3,0,0,1,-1,1,0,0,3,3,1,1,1094,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22,0,9,0,0,4,-1,1,1,1,9,9,4,574,714,1,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21,0,7,0,0,3,-8,8,0,0,7,8,3,0,963,0,White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,0,5,0,0,2,-1,1,0,0,5,5,2,4,1051,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53,0,1,0,0,2,-1,1,0,0,1,1,2,0,968,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,4,0,0,7,-1,1,1,0,4,3,7,0,773,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48,1,8,0,0,23,-1,1,1,1,8,5,23,640,687,1,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
52,0,1,0,0,0,0,1,0,0,1,1,0,0,1103,0,White,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,0,9,0,0,5,0,0,1,0,9,6,5,51,951,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,0,3,0,0,3,0,1,0,0,3,1,3,0,831,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,0,2,0,0,0,-1,1,0,0,2,2,0,1,1092,0,Non-White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,1,5,0,0,2,-1,1,0,0,5,5,2,1,1092,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25,0,2,0,0,0,0,1,0,0,2,3,0,0,1101,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56,0,3,0,0,5,-1,1,0,0,3,3,5,11,158,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,0,8,0,0,9,-1,1,1,1,8,8,9,51,55,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32,0,2,0,0,3,0,1,0,0,2,2,3,1,494,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60,0,1,0,0,4,-1,1,0,0,1,1,4,0,408,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23,0,3,0,0,1,-5,5,0,0,3,4,1,0,1068,0,Non-White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39,0,6,0,0,0,-2,2,0,0,6,2,0,0,1016,0,White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
56,0,1,0,0,0,-1,1,0,0,1,1,0,0,895,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22,0,7,0,0,0,0,1,0,0,7,8,0,0,951,0,Non-White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,0,6,0,0,11,-1,1,0,0,6,3,11,109,1078,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21,0,3,0,0,0,0,0,0,0,3,6,0,0,886,0,Non-White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22,0,3,0,0,0,-1,1,0,0,3,5,0,1,782,0,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
58,0,1,0,0,2,-23,23,0,0,1,1,2,0,183,0,White,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,0,1,0,0,1,-1,1,0,0,1,1,1,1,929,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,6,0,0,0,0,0,1,1,6,4,0,5,391,1,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,0,7,0,0,3,-1,1,0,0,7,6,3,105,420,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37,0,4,0,0,0,0,0,0,0,4,3,0,0,1169,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,0,1,0,0,3,-22,22,0,0,1,1,3,0,956,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26,0,4,0,0,3,0,0,0,0,4,3,3,33,88,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,0,1,0,0,0,-1,1,0,0,1,2,0,0,844,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,6,0,0,2,-1,1,0,0,6,3,2,0,1180,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,0,1,0,0,2,-1,1,0,0,1,1,2,0,899,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,5,0,0,0,0,1,0,0,5,5,0,0,1071,0,White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34,0,1,0,0,0,0,0,0,0,1,1,0,0,1054,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25,0,5,0,0,2,-1,1,1,1,5,3,2,0,87,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,0,2,0,0,1,-1,1,1,1,2,4,1,1,267,1,Non-White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
61,0,1,0,0,4,-1,1,0,0,1,1,4,1,1165,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50,0,2,0,0,3,0,1,0,0,2,1,3,0,758,0,Non-White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,1,0,0,1,0,1,0,0,1,2,1,4,1109,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,0,3,0,0,5,-1,1,0,0,3,2,5,0,853,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,1,0,0,0,-1,1,0,0,1,2,0,0,840,0,White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20,0,8,0,1,0,-1,1,1,1,8,6,0,21,141,1,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,0,8,0,0,13,-1,1,1,1,8,9,13,0,719,1,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0,4,0,0,1,0,1,1,1,4,3,1,4,157,1,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26,1,9,1,0,10,-1,1,1,1,9,6,10,0,462,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28,0,10,0,0,5,-1,1,0,0,10,10,5,0,933,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
63,0,1,0,0,2,-3,3,0,0,1,1,2,0,195,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,0,1,0,0,0,0,0,0,0,1,1,0,1,1080,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23,1,6,2,2,6,-1,1,1,1,6,6,6,0,166,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
54,0,1,0,0,2,-26,26,0,0,1,1,2,0,806,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,0,2,0,0,1,-1,1,0,0,2,2,1,0,753,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20,0,10,0,0,1,0,0,1,1,10,10,1,2,80,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
51,0,1,0,0,0,0,0,0,0,1,1,0,35,1152,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,10,0,0,0,0,1,0,0,10,7,0,1,1070,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37,0,2,0,0,3,-14,14,0,0,2,1,3,0,1037,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47,0,1,0,0,3,-1,1,0,0,1,1,3,0,765,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56,0,1,0,0,0,-2,2,0,0,1,1,0,0,941,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,0,6,0,0,0,-1,1,0,0,6,4,0,100,1051,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
58,0,1,0,0,1,-11,11,0,0,1,1,1,0,1149,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,4,0,0,2,-26,26,0,0,4,2,2,0,1150,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,9,0,1,6,0,1,1,1,9,4,6,3,654,1,White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21,0,9,0,4,2,-1,1,1,1,9,9,2,8,37,1,White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,0,2,0,0,1,-1,1,0,0,2,3,1,0,1143,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,2,0,0,0,-1,1,0,0,2,2,0,0,938,0,White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,4,0,0,0,0,1,1,1,4,4,0,1,66,1,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
54,0,1,0,0,0,-1,1,0,0,1,1,0,0,1138,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,4,0,0,4,-1,1,1,1,4,4,4,7,50,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
59,0,1,0,0,0,-2,2,0,0,1,1,0,0,903,0,White,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,0,5,0,0,0,0,1,0,0,5,1,0,1,1101,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
52,0,3,0,0,20,-1,1,0,0,3,1,20,27,104,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,0,5,0,0,2,0,1,0,0,5,4,2,0,1119,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51,0,1,0,0,1,-1,1,0,0,1,1,1,0,508,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,0,2,0,0,1,0,0,0,0,2,3,1,74,911,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
52,0,3,0,0,4,-1,1,0,0,3,2,4,0,788,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48,0,5,0,0,12,0,0,0,0,5,4,12,1,1112,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,0,2,0,0,0,-1,1,0,0,2,2,0,0,887,0,Non-White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48,0,1,0,0,0,0,0,0,0,1,1,0,1,808,0,White,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,4,0,0,7,-1,1,0,0,4,5,7,37,948,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28,0,1,0,0,2,-1,1,0,0,1,2,2,1,880,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,0,3,0,0,2,0,0,0,0,3,3,2,0,76,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,0,4,0,0,6,-1,1,0,0,4,2,6,51,803,0,Non-White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25,0,1,0,0,0,0,0,0,0,1,2,0,0,833,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,2,0,0,0,0,0,0,0,2,3,0,1,638,0,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
52,0,5,0,0,4,0,0,0,0,5,3,4,1,801,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,0,2,0,0,0,-1,1,0,0,2,3,0,14,1185,0,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23,0,9,0,0,0,-1,1,0,0,9,6,0,0,1103,0,White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,0,4,1,3,6,-1,1,1,0,4,3,6,0,811,1,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31,0,2,0,0,0,-1,1,0,0,2,1,0,0,958,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,0,1,0,0,1,-7,7,1,1,1,2,1,0,565,1,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,0,1,0,0,1,-1,1,0,0,1,1,1,4,1135,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25,0,3,0,0,0,0,1,0,0,3,4,0,0,66,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,1,10,1,0,20,0,0,0,0,10,7,20,1,1186,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35,0,7,0,0,0,-1,1,0,0,7,2,0,1,1072,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,0,10,0,1,9,-23,23,1,1,10,8,9,0,37,1,White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
