grade,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,gender,0,1,2,3,4,5,6
10,1,1,1,0,0,1,0,1,1,1,1,1,1,1,735,20,1,1,0,987,495.53,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,0,1,0,1,1,1,0,1,1,0,450,25,1,1,1,1720,569.33,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,180,20,1,0,1,1212,513.52,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,0,0,1,1,1,1,1,0,250,25,1,1,1,2004,417.48,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,18,1,1,0,690,631.61,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,1,0,1,1,1,1,1,0,400,25,1,1,0,930,547.19,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0,0,0,1,0,0,1,1,1,1,1,0,0,450,13,1,1,0,865,362.97,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,1,0,0,1,0,0,0,1,0,0,30,30,1,1,0,1347,437.93,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,1,0,1,1,1,1,0,1,1,1,0,250,27,1,1,0,1375,607.32,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,0,1,1,1,1,1,0,260,30,1,1,1,2080,719.31,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,19,1,1,0,636,413.95,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,360,35,1,1,1,1408,479.45,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,1,0,1,0,1,1,1,1,1,1,0,250,60,1,1,0,1382,567.1,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,20,1,1,0,1375,531.99,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,0,1,1,1,1,1,1,110,26,1,1,0,507,394.32,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,0,0,1,1,0,1,1,1,50,35,1,1,1,1392,363.66,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,0,1,1,1,1,1,1,1,1,1,1,250,12,1,0,1,915,651.49,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,180,30,1,1,1,2942,456.68,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,20,1,1,0,690,671.17,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,1610,616.91,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,1,0,1,0,0,1,1,0,250,13,1,0,1,915,705.73,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,28,1,1,0,1680,600.55,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,1,1,1,1,1,1,1,1,1,1,0,270,25,1,1,1,1378,362.57,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,1,0,0,0,1,1,1,1,0,0,250,23,1,1,0,507,355.35,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,25,1,0,1,308,536.76,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,282,17,1,1,1,1619,520.1,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,30,1,0,1,308,611.11,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,0,1,1,1,1,1,0,630,20,1,1,0,261,446.18,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,0,1,1,1,1,0,0,450,17,1,1,0,865,559.38,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,0,0,1,1,1,1,1,0,1,350,20,0,1,0,300,345.78,F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,0,1,0,1,1,0,1,1,1,1,1,1,0,275,20,1,1,0,362,510.56,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,1,1,0,0,1,1,1,1,1,0,1,1,0,270,23,1,1,1,2999,382.69,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,0,1,1,1,1,1,1,250,30,1,1,0,1064,575.92,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,350,25,1,1,0,2569,495.64,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,0,1,0,1,1,1,1,1,0,0,225,30,1,1,0,421,344.19,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,0,1,250,12,1,1,0,1375,557.01,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,30,1,1,0,1173,464.94,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,1,1,0,0,1,1,1,1,1,1,0,225,24,1,1,0,227,373.39,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,28,1,1,0,1471,656.54,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,15,1,1,1,2162,521.86,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,507,563.47,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,250,15,1,0,1,915,646.92,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,1,1,1,1,1,1,1,0,232,18,1,1,0,2710,517.53,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,160,30,1,1,1,2999,518.49,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,400,28,1,1,0,712,602.06,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,1,1,0,0,1,0,0,0,0,1,1,390,25,1,1,0,2183,518.89,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,12,1,1,0,509,506.89,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,232,26,1,1,0,2710,608.49,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,1,1,1,1,1,1,1,0,300,25,1,1,0,690,485.78,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,1,0,1,0,0,1,0,0,0,1,1,250,30,1,1,0,1733,532.12,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,24,1,0,0,1064,537.33,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,0,1,1,1,0,240,20,1,1,0,1087,546.53,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,0,1,1,0,275,11,1,1,1,539,637.25,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,0,0,1,0,0,0,1,1,1,1,0,1,250,20,1,1,0,366,537.79,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,0,0,0,0,1,0,300,30,1,1,1,2255,608.2,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,0,1,1,0,210,20,1,0,1,570,462.32,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,0,1,0,1,1,0,1,1,1,1,1,1,1,250,15,1,1,1,2532,416.88,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,0,1233,505.02,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,0,0,1,1,1,1,1,0,0,150,25,1,1,0,1848,404.01,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,25,1,0,1,308,449.55,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,0,0,0,0,0,1,1,1,1,1,1,1,250,30,1,1,0,505,496.8,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,1,250,25,1,1,0,1064,680.51,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,25,1,1,0,1489,528.35,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,0,1,1,1,1,1,1,0,450,25,1,1,0,432,519.36,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,0,0,1,1,0,275,15,1,0,1,915,609.21,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,2144,478.65,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,0,0,1,308,494.1,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,30,1,1,1,2080,579.82,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,0,0,1,1,1,1,1,0,0,275,25,1,1,0,362,532.07,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,366,641.55,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,0,0,0,0,0,1,1,1,1,1,1,0,450,20,1,1,0,1387,543.19,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,0,1,0,0,1,0,0,1,1,1,1,0,0,60,15,1,1,0,100,376.77,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,1,1,0,0,1,1,0,275,30,1,1,0,2340,607.08,M,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1610,399.04,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0,1,1,0,1,1,1,0,0,1,0,1,0,225,24,1,1,0,2878,501.26,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,149,421.89,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,0,1,1,0,1,1,1,1,1,0,285,15,1,1,1,914,386.94,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,220,20,1,1,0,2098,700.09,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,1,0,1,0,1,0,1,0,300,25,1,1,1,3164,532.15,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,1,1,0,0,1,0,1,1,1,1,1,0,0,480,15,1,1,0,434,575.44,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,120,25,1,0,1,1212,544.79,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,0,1,1,1,1,1,1,1,300,30,1,1,1,2942,704.14,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,20,1,1,0,1382,638.36,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,0,1,1,1,360,20,1,1,0,2361,544.15,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,0,1,1,1,1,0,0,180,30,1,1,0,1380,441.11,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,0,0,480,23,1,1,0,434,557.21,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,276,551.22,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,765,22,1,1,0,1610,561.38,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,1,2532,377.4,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,0,1,1,0,1,1,1,1,1,0,0,285,28,1,1,1,914,454.84,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,28,1,1,0,3009,487.11,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,1,235,28,1,1,0,1828,509.91,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,0,0,1,1,0,360,30,1,1,1,2886,537.57,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,0,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,400,396.31,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,1,1,1,0,1,1,1,1,1,1,0,300,25,1,1,0,434,545.99,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,366,600.34,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,30,1,1,0,774,526.91,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,250,25,1,1,1,1276,401.53,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,0,1680,687.14,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,1,225,30,1,1,0,358,516.82,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,0,0,0,1,1,0,0,0,1,0,270,25,1,1,0,1489,483.06,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,0,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1375,530.08,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,285,30,1,1,1,2966,608.68,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,24,1,1,0,850,519.13,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,0,1,1,1,1,1,0,275,27,1,1,0,762,527.31,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,22,0,1,0,227,528.81,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,0,1,1,1,0,300,30,1,1,1,2255,566.27,M,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,0,1,1,0,1,1,0,1,1,0,0,1,1,1,300,30,1,1,1,3261,499.74,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,0,276,347.82,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,0,1,1,1,1,1,1,270,30,1,1,1,2999,538.61,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,30,1,1,0,1317,542.56,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,20,1,1,0,987,667.68,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,0,0,0,0,0,0,0,0,0,1,1,1,360,29,1,1,1,1408,537.55,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1233,446.59,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,0,1,1,1,1,1,0,1,300,20,1,1,0,434,565.87,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,0,1,1,1,1,1,1,0,250,30,1,1,0,854,532.84,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,1,1,1,1,1,1,1,1,60,28,1,1,1,2162,563.39,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,30,1,1,1,2004,415.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,0,0,1,308,586.49,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,1046,430.95,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,180,23,1,1,1,914,434.36,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,1,1,1,1,1,0,0,450,20,1,1,0,1173,509.35,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,27,1,1,0,1610,565.83,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0,1,1,1,1,1,0,1,1,1,1,1,0,275,20,1,1,0,316,557.49,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,440,22,1,1,0,507,374.78,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,0,1,1,1,1,1,0,200,24,1,1,0,1680,560.34,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,0,0,0,0,0,1,1,1,1,1,0,0,270,40,1,1,0,979,482.02,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,225,16,1,1,0,247,587.6,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,180,18,1,1,0,612,679.99,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,270,25,1,1,1,2999,496.85,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0,1,0,0,1,0,1,1,1,1,1,1,1,270,30,1,1,1,1046,554.17,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,0,1,1,1,1,1,0,275,22,1,1,0,507,421.09,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,30,1,0,0,1064,615.81,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,0,1,1,1,1,1,1,1,1,1,300,23,1,1,0,316,487.95,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,0,1,0,1,1,1,1,1,1,0,250,30,1,1,1,1095,573.89,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,50,25,1,1,1,1046,494.97,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,300,25,1,1,0,1913,603.07,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,25,1,1,0,1489,656.3,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,1,1,1,1,1,1,1,1,1,0,1,30,10,1,1,0,276,334.11,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,0,0,1,0,0,1,1,0,0,0,1,0,55,27,1,1,1,2149,477.77,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,0,1,0,1,1,0,1,0,0,0,0,1,0,45,20,1,1,1,1062,411.71,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,0,0,0,0,1,0,1,1,1,1,1,0,0,50,15,1,1,0,400,333.63,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,0,1,0,0,1,0,1,1,1,1,0,1,0,45,30,1,1,1,3592,447.62,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,270,35,1,1,1,2966,507.99,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,35,1,1,1,2004,621.2,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,20,1,1,0,850,585.83,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,1,275,20,1,1,0,1382,508.95,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,250,15,0,1,0,868,340.7,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,1,1,1,0,1,1,1,1,1,1,1,1,1,210,25,1,1,0,632,608.6,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,22,1,1,0,774,614.13,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,0,0,1,0,0,1,0,0,0,0,1,0,275,25,1,1,1,2144,412.51,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,1,1,0,1,1,0,1,1,1,1,1,1,0,315,33,1,1,0,361,411.8,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,0,0,0,0,0,1,1,1,1,1,1,1,250,24,1,1,1,1723,577.75,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,0,1,0,1,1,1,1,1,1,1,270,35,1,1,1,1411,536.05,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,0,1,55,62,1,1,0,421,458.19,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1200,28,1,1,1,2646,387.57,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,0,1,1,0,1,0,0,1,1,1,1,1,0,1,45,20,1,1,0,762,379.55,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,0,1,1,0,1,1,0,1,1,1,1,1,1,0,264,15,1,1,0,2402,438.48,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,1327,536.93,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,0,0,1,1,1,1,1,1,0,400,25,1,1,0,712,459.57,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,180,20,1,1,0,887,598.48,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,0,0,0,1,0,1,0,0,0,0,1,1,235,25,1,1,0,1828,541.05,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,1,1,1046,617.26,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,15,1,1,0,389,695.58,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,50,20,1,1,0,868,455.17,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,1,1,1,1,1,1,0,0,1,1,0,135,20,1,1,0,2710,436.9,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,0,0,1,0,1,1,1,1,1,1,0,200,16,1,1,0,1680,584.39,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,0,0,0,1,0,1,1,0,0,0,1,1,270,33,1,1,1,3201,453.72,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,22,1,1,0,1079,344.59,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,325,26,1,1,0,898,576.21,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,200,20,1,1,1,1900,553.2,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,0,0,1,1,1,1,1,1,30,9,1,1,0,1848,485.92,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,0,0,1,1,0,280,36,1,1,1,2646,541.1,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,0,1900,522.06,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,20,1,1,0,1087,656.08,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,1,2080,594.11,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,13,1,1,0,1848,565.36,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,1,1,0,0,0,1,1,1,1,1,0,45,18,1,1,1,3138,365.17,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,1,0,1,0,1,1,1,1,1,1,1,50,17,1,1,0,762,448.1,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,1,1,1,0,636,621.76,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
